date,theta0,theta1,theta2,theta3,lambda1,lambda2,raw_data_json
2025-06-13,0.912801,0.943758,-1.578463,7.173674,2.989144,11.051876,"{""date"": ""2025-06-13"", ""period"": ""13 Jun 2025"", ""beta0"": 0.912801, ""beta1"": 0.943758, ""beta2"": -1.578463, ""beta3"": 7.173674, ""tau1"": 2.989144, ""tau2"": 11.051876}"
2025-06-16,0.925717,0.940875,-1.556773,7.167236,2.842118,11.006615,"{""date"": ""2025-06-16"", ""period"": ""16 Jun 2025"", ""beta0"": 0.925717, ""beta1"": 0.940875, ""beta2"": -1.556773, ""beta3"": 7.167236, ""tau1"": 2.842118, ""tau2"": 11.006615}"
2025-06-17,0.927132,0.918124,-1.150276,7.040828,2.760353,11.867625,"{""date"": ""2025-06-17"", ""period"": ""17 Jun 2025"", ""beta0"": 0.927132, ""beta1"": 0.918124, ""beta2"": -1.150276, ""beta3"": 7.040828, ""tau1"": 2.760353, ""tau2"": 11.867625}"
2025-06-18,0.938782,0.919064,-1.065334,6.870184,2.520397,11.958374,"{""date"": ""2025-06-18"", ""period"": ""18 Jun 2025"", ""beta0"": 0.938782, ""beta1"": 0.919064, ""beta2"": -1.065334, ""beta3"": 6.870184, ""tau1"": 2.520397, ""tau2"": 11.958374}"
2025-06-19,0.938134,0.920339,-1.071543,6.872466,2.467706,11.914675,"{""date"": ""2025-06-19"", ""period"": ""19 Jun 2025"", ""beta0"": 0.938134, ""beta1"": 0.920339, ""beta2"": -1.071543, ""beta3"": 6.872466, ""tau1"": 2.467706, ""tau2"": 11.914675}"
2025-06-20,0.942028,0.925164,-1.198554,6.970762,2.599855,11.765798,"{""date"": ""2025-06-20"", ""period"": ""20 Jun 2025"", ""beta0"": 0.942028, ""beta1"": 0.925164, ""beta2"": -1.198554, ""beta3"": 6.970762, ""tau1"": 2.599855, ""tau2"": 11.765798}"
2025-06-23,0.948108,0.954631,-1.722302,7.198759,3.05684,11.114513,"{""date"": ""2025-06-23"", ""period"": ""23 Jun 2025"", ""beta0"": 0.948108, ""beta1"": 0.954631, ""beta2"": -1.722302, ""beta3"": 7.198759, ""tau1"": 3.05684, ""tau2"": 11.114513}"
2025-06-24,0.952169,0.968478,-1.176427,7.035905,2.360542,11.812397,"{""date"": ""2025-06-24"", ""period"": ""24 Jun 2025"", ""beta0"": 0.952169, ""beta1"": 0.968478, ""beta2"": -1.176427, ""beta3"": 7.035905, ""tau1"": 2.360542, ""tau2"": 11.812397}"
2025-06-25,0.965284,0.916159,-1.083585,7.083648,2.42095,12.085491,"{""date"": ""2025-06-25"", ""period"": ""25 Jun 2025"", ""beta0"": 0.965284, ""beta1"": 0.916159, ""beta2"": -1.083585, ""beta3"": 7.083648, ""tau1"": 2.42095, ""tau2"": 12.085491}"
2025-06-26,0.990301,0.900396,-1.192681,7.067103,2.283258,12.072606,"{""date"": ""2025-06-26"", ""period"": ""26 Jun 2025"", ""beta0"": 0.990301, ""beta1"": 0.900396, ""beta2"": -1.192681, ""beta3"": 7.067103, ""tau1"": 2.283258, ""tau2"": 12.072606}"
2025-06-27,0.988188,0.908872,-1.089077,7.080943,2.257678,12.016223,"{""date"": ""2025-06-27"", ""period"": ""27 Jun 2025"", ""beta0"": 0.988188, ""beta1"": 0.908872, ""beta2"": -1.089077, ""beta3"": 7.080943, ""tau1"": 2.257678, ""tau2"": 12.016223}"
2025-06-30,0.998961,0.895584,-1.055837,6.96295,2.219346,11.91878,"{""date"": ""2025-06-30"", ""period"": ""30 Jun 2025"", ""beta0"": 0.998961, ""beta1"": 0.895584, ""beta2"": -1.055837, ""beta3"": 6.96295, ""tau1"": 2.219346, ""tau2"": 11.91878}"
2025-07-01,0.99639,0.89678,-0.953647,6.818138,2.028327,12.022171,"{""date"": ""2025-07-01"", ""period"": ""01 Jul 2025"", ""beta0"": 0.99639, ""beta1"": 0.89678, ""beta2"": -0.953647, ""beta3"": 6.818138, ""tau1"": 2.028327, ""tau2"": 12.022171}"
2025-07-02,1.039258,0.857836,-0.828536,6.958246,1.868012,12.32282,"{""date"": ""2025-07-02"", ""period"": ""02 Jul 2025"", ""beta0"": 1.039258, ""beta1"": 0.857836, ""beta2"": -0.828536, ""beta3"": 6.958246, ""tau1"": 1.868012, ""tau2"": 12.32282}"
2025-07-03,1.026559,0.836275,-0.983591,6.923567,2.170531,12.094366,"{""date"": ""2025-07-03"", ""period"": ""03 Jul 2025"", ""beta0"": 1.026559, ""beta1"": 0.836275, ""beta2"": -0.983591, ""beta3"": 6.923567, ""tau1"": 2.170531, ""tau2"": 12.094366}"
2025-07-04,1.040995,0.861858,-1.1137,6.825658,2.063453,12.1518,"{""date"": ""2025-07-04"", ""period"": ""04 Jul 2025"", ""beta0"": 1.040995, ""beta1"": 0.861858, ""beta2"": -1.1137, ""beta3"": 6.825658, ""tau1"": 2.063453, ""tau2"": 12.1518}"
2025-07-07,1.022653,0.85681,-0.917207,6.980709,2.000388,12.335178,"{""date"": ""2025-07-07"", ""period"": ""07 Jul 2025"", ""beta0"": 1.022653, ""beta1"": 0.85681, ""beta2"": -0.917207, ""beta3"": 6.980709, ""tau1"": 2.000388, ""tau2"": 12.335178}"
2025-07-08,0.999151,0.866384,-1.001584,7.253438,2.305398,12.104974,"{""date"": ""2025-07-08"", ""period"": ""08 Jul 2025"", ""beta0"": 0.999151, ""beta1"": 0.866384, ""beta2"": -1.001584, ""beta3"": 7.253438, ""tau1"": 2.305398, ""tau2"": 12.104974}"
2025-07-09,1.00276,0.865952,-0.793633,7.186523,1.95304,12.585185,"{""date"": ""2025-07-09"", ""period"": ""09 Jul 2025"", ""beta0"": 1.00276, ""beta1"": 0.865952, ""beta2"": -0.793633, ""beta3"": 7.186523, ""tau1"": 1.95304, ""tau2"": 12.585185}"
2025-07-10,1.029539,0.813428,-0.754665,7.199247,2.075969,12.663264,"{""date"": ""2025-07-10"", ""period"": ""10 Jul 2025"", ""beta0"": 1.029539, ""beta1"": 0.813428, ""beta2"": -0.754665, ""beta3"": 7.199247, ""tau1"": 2.075969, ""tau2"": 12.663264}"
2025-07-11,1.036314,0.818364,-1.042719,7.390483,2.580531,12.220766,"{""date"": ""2025-07-11"", ""period"": ""11 Jul 2025"", ""beta0"": 1.036314, ""beta1"": 0.818364, ""beta2"": -1.042719, ""beta3"": 7.390483, ""tau1"": 2.580531, ""tau2"": 12.220766}"
2025-07-14,1.068852,0.765655,-0.78293,7.236415,2.069384,12.673568,"{""date"": ""2025-07-14"", ""period"": ""14 Jul 2025"", ""beta0"": 1.068852, ""beta1"": 0.765655, ""beta2"": -0.78293, ""beta3"": 7.236415, ""tau1"": 2.069384, ""tau2"": 12.673568}"
2025-07-15,1.09508,0.770076,-0.729482,6.972221,1.756555,12.881204,"{""date"": ""2025-07-15"", ""period"": ""15 Jul 2025"", ""beta0"": 1.09508, ""beta1"": 0.770076, ""beta2"": -0.729482, ""beta3"": 6.972221, ""tau1"": 1.756555, ""tau2"": 12.881204}"
2025-07-16,1.106024,0.79134,-0.838869,7.002326,1.727914,12.910415,"{""date"": ""2025-07-16"", ""period"": ""16 Jul 2025"", ""beta0"": 1.106024, ""beta1"": 0.79134, ""beta2"": -0.838869, ""beta3"": 7.002326, ""tau1"": 1.727914, ""tau2"": 12.910415}"
2025-07-17,1.090268,0.762679,-0.962779,7.098445,2.049321,12.748857,"{""date"": ""2025-07-17"", ""period"": ""17 Jul 2025"", ""beta0"": 1.090268, ""beta1"": 0.762679, ""beta2"": -0.962779, ""beta3"": 7.098445, ""tau1"": 2.049321, ""tau2"": 12.748857}"
2025-07-18,1.09599,0.757419,-0.920753,7.128246,2.043973,12.740794,"{""date"": ""2025-07-18"", ""period"": ""18 Jul 2025"", ""beta0"": 1.09599, ""beta1"": 0.757419, ""beta2"": -0.920753, ""beta3"": 7.128246, ""tau1"": 2.043973, ""tau2"": 12.740794}"
2025-07-21,1.105743,0.756412,-1.358103,6.999242,2.452147,12.200485,"{""date"": ""2025-07-21"", ""period"": ""21 Jul 2025"", ""beta0"": 1.105743, ""beta1"": 0.756412, ""beta2"": -1.358103, ""beta3"": 6.999242, ""tau1"": 2.452147, ""tau2"": 12.200485}"
2025-07-22,1.106106,0.781968,-1.423565,6.959974,2.384192,12.207073,"{""date"": ""2025-07-22"", ""period"": ""22 Jul 2025"", ""beta0"": 1.106106, ""beta1"": 0.781968, ""beta2"": -1.423565, ""beta3"": 6.959974, ""tau1"": 2.384192, ""tau2"": 12.207073}"
2025-07-23,1.109933,0.781647,-1.161758,6.882057,2.055907,12.809944,"{""date"": ""2025-07-23"", ""period"": ""23 Jul 2025"", ""beta0"": 1.109933, ""beta1"": 0.781647, ""beta2"": -1.161758, ""beta3"": 6.882057, ""tau1"": 2.055907, ""tau2"": 12.809944}"
2025-07-24,1.117253,0.753723,-1.230783,7.159453,2.639278,12.208226,"{""date"": ""2025-07-24"", ""period"": ""24 Jul 2025"", ""beta0"": 1.117253, ""beta1"": 0.753723, ""beta2"": -1.230783, ""beta3"": 7.159453, ""tau1"": 2.639278, ""tau2"": 12.208226}"
2025-07-25,1.144152,0.756386,-1.187131,7.16274,2.648726,12.191444,"{""date"": ""2025-07-25"", ""period"": ""25 Jul 2025"", ""beta0"": 1.144152, ""beta1"": 0.756386, ""beta2"": -1.187131, ""beta3"": 7.16274, ""tau1"": 2.648726, ""tau2"": 12.191444}"
2025-07-28,1.131238,0.769312,-1.150384,7.060794,2.391122,12.3691,"{""date"": ""2025-07-28"", ""period"": ""28 Jul 2025"", ""beta0"": 1.131238, ""beta1"": 0.769312, ""beta2"": -1.150384, ""beta3"": 7.060794, ""tau1"": 2.391122, ""tau2"": 12.3691}"
2025-07-29,1.116424,0.767404,-1.182547,7.161328,2.650871,12.199678,"{""date"": ""2025-07-29"", ""period"": ""29 Jul 2025"", ""beta0"": 1.116424, ""beta1"": 0.767404, ""beta2"": -1.182547, ""beta3"": 7.161328, ""tau1"": 2.650871, ""tau2"": 12.199678}"
2025-07-30,1.124668,0.778196,-1.165884,7.138417,2.670602,12.190853,"{""date"": ""2025-07-30"", ""period"": ""30 Jul 2025"", ""beta0"": 1.124668, ""beta1"": 0.778196, ""beta2"": -1.165884, ""beta3"": 7.138417, ""tau1"": 2.670602, ""tau2"": 12.190853}"
2025-07-31,1.122719,0.796713,-1.037146,7.00076,2.545139,12.401086,"{""date"": ""2025-07-31"", ""period"": ""31 Jul 2025"", ""beta0"": 1.122719, ""beta1"": 0.796713, ""beta2"": -1.037146, ""beta3"": 7.00076, ""tau1"": 2.545139, ""tau2"": 12.401086}"
2025-08-01,1.117571,0.76417,-0.954538,6.944185,2.307909,12.754777,"{""date"": ""2025-08-01"", ""period"": ""01 Aug 2025"", ""beta0"": 1.117571, ""beta1"": 0.76417, ""beta2"": -0.954538, ""beta3"": 6.944185, ""tau1"": 2.307909, ""tau2"": 12.754777}"
2025-08-04,1.134188,0.752588,-1.198037,6.924194,2.600123,12.4729,"{""date"": ""2025-08-04"", ""period"": ""04 Aug 2025"", ""beta0"": 1.134188, ""beta1"": 0.752588, ""beta2"": -1.198037, ""beta3"": 6.924194, ""tau1"": 2.600123, ""tau2"": 12.4729}"
2025-08-05,1.135938,0.731571,-1.206046,6.926261,2.751682,12.519973,"{""date"": ""2025-08-05"", ""period"": ""05 Aug 2025"", ""beta0"": 1.135938, ""beta1"": 0.731571, ""beta2"": -1.206046, ""beta3"": 6.926261, ""tau1"": 2.751682, ""tau2"": 12.519973}"
2025-08-06,1.141218,0.759729,-1.233273,6.929661,2.584634,12.481575,"{""date"": ""2025-08-06"", ""period"": ""06 Aug 2025"", ""beta0"": 1.141218, ""beta1"": 0.759729, ""beta2"": -1.233273, ""beta3"": 6.929661, ""tau1"": 2.584634, ""tau2"": 12.481575}"
2025-08-07,1.130942,0.764474,-1.170553,6.91503,2.617963,12.466403,"{""date"": ""2025-08-07"", ""period"": ""07 Aug 2025"", ""beta0"": 1.130942, ""beta1"": 0.764474, ""beta2"": -1.170553, ""beta3"": 6.91503, ""tau1"": 2.617963, ""tau2"": 12.466403}"
2025-08-08,1.108197,0.793394,-1.291431,7.239192,2.977133,12.254714,"{""date"": ""2025-08-08"", ""period"": ""08 Aug 2025"", ""beta0"": 1.108197, ""beta1"": 0.793394, ""beta2"": -1.291431, ""beta3"": 7.239192, ""tau1"": 2.977133, ""tau2"": 12.254714}"
2025-08-11,1.127803,0.766763,-1.298596,7.22812,3.058908,12.313316,"{""date"": ""2025-08-11"", ""period"": ""11 Aug 2025"", ""beta0"": 1.127803, ""beta1"": 0.766763, ""beta2"": -1.298596, ""beta3"": 7.22812, ""tau1"": 3.058908, ""tau2"": 12.313316}"
2025-08-12,1.137649,0.786025,-1.278177,7.328931,2.770751,12.094387,"{""date"": ""2025-08-12"", ""period"": ""12 Aug 2025"", ""beta0"": 1.137649, ""beta1"": 0.786025, ""beta2"": -1.278177, ""beta3"": 7.328931, ""tau1"": 2.770751, ""tau2"": 12.094387}"
2025-08-13,1.163098,0.771387,-1.466401,7.238798,2.807011,12.280789,"{""date"": ""2025-08-13"", ""period"": ""13 Aug 2025"", ""beta0"": 1.163098, ""beta1"": 0.771387, ""beta2"": -1.466401, ""beta3"": 7.238798, ""tau1"": 2.807011, ""tau2"": 12.280789}"
2025-08-14,1.170478,0.757058,-1.425826,7.260928,2.805221,12.286632,"{""date"": ""2025-08-14"", ""period"": ""14 Aug 2025"", ""beta0"": 1.170478, ""beta1"": 0.757058, ""beta2"": -1.425826, ""beta3"": 7.260928, ""tau1"": 2.805221, ""tau2"": 12.286632}"
2025-08-15,1.131919,0.799471,-0.649075,7.350751,1.818607,13.597485,"{""date"": ""2025-08-15"", ""period"": ""15 Aug 2025"", ""beta0"": 1.131919, ""beta1"": 0.799471, ""beta2"": -0.649075, ""beta3"": 7.350751, ""tau1"": 1.818607, ""tau2"": 13.597485}"
2025-08-18,1.124388,0.814904,-1.171568,7.514509,2.505012,12.777358,"{""date"": ""2025-08-18"", ""period"": ""18 Aug 2025"", ""beta0"": 1.124388, ""beta1"": 0.814904, ""beta2"": -1.171568, ""beta3"": 7.514509, ""tau1"": 2.505012, ""tau2"": 12.777358}"
2025-08-19,1.117722,0.799868,-1.014295,7.466702,2.424911,13.143861,"{""date"": ""2025-08-19"", ""period"": ""19 Aug 2025"", ""beta0"": 1.117722, ""beta1"": 0.799868, ""beta2"": -1.014295, ""beta3"": 7.466702, ""tau1"": 2.424911, ""tau2"": 13.143861}"
2025-08-20,1.098417,0.827672,-1.087335,7.442355,2.365002,13.116601,"{""date"": ""2025-08-20"", ""period"": ""20 Aug 2025"", ""beta0"": 1.098417, ""beta1"": 0.827672, ""beta2"": -1.087335, ""beta3"": 7.442355, ""tau1"": 2.365002, ""tau2"": 13.116601}"
2025-08-21,1.112533,0.804127,-1.035201,7.495204,2.541553,13.138503,"{""date"": ""2025-08-21"", ""period"": ""21 Aug 2025"", ""beta0"": 1.112533, ""beta1"": 0.804127, ""beta2"": -1.035201, ""beta3"": 7.495204, ""tau1"": 2.541553, ""tau2"": 13.138503}"
2025-08-22,1.1067,0.808379,-1.647433,7.755098,3.261981,12.075663,"{""date"": ""2025-08-22"", ""period"": ""22 Aug 2025"", ""beta0"": 1.1067, ""beta1"": 0.808379, ""beta2"": -1.647433, ""beta3"": 7.755098, ""tau1"": 3.261981, ""tau2"": 12.075663}"
2025-08-25,1.133529,0.802528,-1.044409,7.505831,2.541123,13.140861,"{""date"": ""2025-08-25"", ""period"": ""25 Aug 2025"", ""beta0"": 1.133529, ""beta1"": 0.802528, ""beta2"": -1.044409, ""beta3"": 7.505831, ""tau1"": 2.541123, ""tau2"": 13.140861}"
2025-08-26,1.137538,0.79636,-1.379909,7.57844,2.739773,12.858891,"{""date"": ""2025-08-26"", ""period"": ""26 Aug 2025"", ""beta0"": 1.137538, ""beta1"": 0.79636, ""beta2"": -1.379909, ""beta3"": 7.57844, ""tau1"": 2.739773, ""tau2"": 12.858891}"
2025-08-27,1.140948,0.806391,-1.45627,7.580356,2.667856,12.836928,"{""date"": ""2025-08-27"", ""period"": ""27 Aug 2025"", ""beta0"": 1.140948, ""beta1"": 0.806391, ""beta2"": -1.45627, ""beta3"": 7.580356, ""tau1"": 2.667856, ""tau2"": 12.836928}"
2025-08-28,1.143739,0.818263,-1.465811,7.487386,2.73346,12.871678,"{""date"": ""2025-08-28"", ""period"": ""28 Aug 2025"", ""beta0"": 1.143739, ""beta1"": 0.818263, ""beta2"": -1.465811, ""beta3"": 7.487386, ""tau1"": 2.73346, ""tau2"": 12.871678}"
2025-08-29,1.142878,0.819256,-1.435768,7.551179,2.732815,12.987223,"{""date"": ""2025-08-29"", ""period"": ""29 Aug 2025"", ""beta0"": 1.142878, ""beta1"": 0.819256, ""beta2"": -1.435768, ""beta3"": 7.551179, ""tau1"": 2.732815, ""tau2"": 12.987223}"
2025-09-01,1.169597,0.803566,-1.467045,7.589717,2.668143,12.846858,"{""date"": ""2025-09-01"", ""period"": ""01 Sep 2025"", ""beta0"": 1.169597, ""beta1"": 0.803566, ""beta2"": -1.467045, ""beta3"": 7.589717, ""tau1"": 2.668143, ""tau2"": 12.846858}"
2025-09-02,1.184179,0.780869,-1.365573,7.66682,2.705239,13.019474,"{""date"": ""2025-09-02"", ""period"": ""02 Sep 2025"", ""beta0"": 1.184179, ""beta1"": 0.780869, ""beta2"": -1.365573, ""beta3"": 7.66682, ""tau1"": 2.705239, ""tau2"": 13.019474}"
2025-09-03,1.182767,0.779823,-1.439882,7.580719,2.718588,12.987219,"{""date"": ""2025-09-03"", ""period"": ""03 Sep 2025"", ""beta0"": 1.182767, ""beta1"": 0.779823, ""beta2"": -1.439882, ""beta3"": 7.580719, ""tau1"": 2.718588, ""tau2"": 12.987219}"
2025-09-04,1.168343,0.791456,-1.558745,7.547626,2.877366,12.757641,"{""date"": ""2025-09-04"", ""period"": ""04 Sep 2025"", ""beta0"": 1.168343, ""beta1"": 0.791456, ""beta2"": -1.558745, ""beta3"": 7.547626, ""tau1"": 2.877366, ""tau2"": 12.757641}"
2025-09-05,1.167426,0.761807,-1.821262,7.664804,3.218451,12.62628,"{""date"": ""2025-09-05"", ""period"": ""05 Sep 2025"", ""beta0"": 1.167426, ""beta1"": 0.761807, ""beta2"": -1.821262, ""beta3"": 7.664804, ""tau1"": 3.218451, ""tau2"": 12.62628}"
2025-09-08,1.198176,0.752225,-2.297018,7.725683,3.438575,11.802636,"{""date"": ""2025-09-08"", ""period"": ""08 Sep 2025"", ""beta0"": 1.198176, ""beta1"": 0.752225, ""beta2"": -2.297018, ""beta3"": 7.725683, ""tau1"": 3.438575, ""tau2"": 11.802636}"
2025-09-09,1.205197,0.740409,-1.677676,7.39418,3.023955,12.832287,"{""date"": ""2025-09-09"", ""period"": ""09 Sep 2025"", ""beta0"": 1.205197, ""beta1"": 0.740409, ""beta2"": -1.677676, ""beta3"": 7.39418, ""tau1"": 3.023955, ""tau2"": 12.832287}"
2025-09-10,1.202277,0.761658,-1.692318,7.386787,3.026223,12.836812,"{""date"": ""2025-09-10"", ""period"": ""10 Sep 2025"", ""beta0"": 1.202277, ""beta1"": 0.761658, ""beta2"": -1.692318, ""beta3"": 7.386787, ""tau1"": 3.026223, ""tau2"": 12.836812}"
2025-09-11,1.204237,0.75691,-1.615143,7.356917,3.268254,12.889797,"{""date"": ""2025-09-11"", ""period"": ""11 Sep 2025"", ""beta0"": 1.204237, ""beta1"": 0.75691, ""beta2"": -1.615143, ""beta3"": 7.356917, ""tau1"": 3.268254, ""tau2"": 12.889797}"
2025-09-12,1.199688,0.744959,-1.462092,7.352704,3.328068,12.832385,"{""date"": ""2025-09-12"", ""period"": ""12 Sep 2025"", ""beta0"": 1.199688, ""beta1"": 0.744959, ""beta2"": -1.462092, ""beta3"": 7.352704, ""tau1"": 3.328068, ""tau2"": 12.832385}"
2025-09-15,1.194697,0.750982,-1.484931,7.34158,3.322536,12.848706,"{""date"": ""2025-09-15"", ""period"": ""15 Sep 2025"", ""beta0"": 1.194697, ""beta1"": 0.750982, ""beta2"": -1.484931, ""beta3"": 7.34158, ""tau1"": 3.322536, ""tau2"": 12.848706}"
2025-09-16,1.190226,0.772804,-1.510362,7.343672,3.311418,12.845352,"{""date"": ""2025-09-16"", ""period"": ""16 Sep 2025"", ""beta0"": 1.190226, ""beta1"": 0.772804, ""beta2"": -1.510362, ""beta3"": 7.343672, ""tau1"": 3.311418, ""tau2"": 12.845352}"
2025-09-17,1.203972,0.747581,-1.13154,6.979307,2.868727,13.349989,"{""date"": ""2025-09-17"", ""period"": ""17 Sep 2025"", ""beta0"": 1.203972, ""beta1"": 0.747581, ""beta2"": -1.13154, ""beta3"": 6.979307, ""tau1"": 2.868727, ""tau2"": 13.349989}"
2025-09-18,1.213035,0.746271,-1.778341,7.497673,3.456473,12.195202,"{""date"": ""2025-09-18"", ""period"": ""18 Sep 2025"", ""beta0"": 1.213035, ""beta1"": 0.746271, ""beta2"": -1.778341, ""beta3"": 7.497673, ""tau1"": 3.456473, ""tau2"": 12.195202}"
2025-09-19,1.202443,0.767881,-1.45466,7.402585,3.145587,12.699912,"{""date"": ""2025-09-19"", ""period"": ""19 Sep 2025"", ""beta0"": 1.202443, ""beta1"": 0.767881, ""beta2"": -1.45466, ""beta3"": 7.402585, ""tau1"": 3.145587, ""tau2"": 12.699912}"
2025-09-22,1.216005,0.753132,-1.682854,7.580662,3.317916,12.473034,"{""date"": ""2025-09-22"", ""period"": ""22 Sep 2025"", ""beta0"": 1.216005, ""beta1"": 0.753132, ""beta2"": -1.682854, ""beta3"": 7.580662, ""tau1"": 3.317916, ""tau2"": 12.473034}"
2025-09-23,1.225964,0.725379,-1.312437,7.334889,3.159605,13.051755,"{""date"": ""2025-09-23"", ""period"": ""23 Sep 2025"", ""beta0"": 1.225964, ""beta1"": 0.725379, ""beta2"": -1.312437, ""beta3"": 7.334889, ""tau1"": 3.159605, ""tau2"": 13.051755}"
2025-09-24,1.227636,0.72547,-1.47226,7.414804,3.224402,12.742848,"{""date"": ""2025-09-24"", ""period"": ""24 Sep 2025"", ""beta0"": 1.227636, ""beta1"": 0.72547, ""beta2"": -1.47226, ""beta3"": 7.414804, ""tau1"": 3.224402, ""tau2"": 12.742848}"
2025-09-25,1.212768,0.737181,-1.360473,7.400741,3.267755,12.696462,"{""date"": ""2025-09-25"", ""period"": ""25 Sep 2025"", ""beta0"": 1.212768, ""beta1"": 0.737181, ""beta2"": -1.360473, ""beta3"": 7.400741, ""tau1"": 3.267755, ""tau2"": 12.696462}"
2025-09-26,1.21302,0.736778,-1.39688,7.367574,3.267523,12.69983,"{""date"": ""2025-09-26"", ""period"": ""26 Sep 2025"", ""beta0"": 1.21302, ""beta1"": 0.736778, ""beta2"": -1.39688, ""beta3"": 7.367574, ""tau1"": 3.267523, ""tau2"": 12.69983}"
2025-09-29,1.214856,0.729283,-1.719724,7.434711,3.67841,12.20876,"{""date"": ""2025-09-29"", ""period"": ""29 Sep 2025"", ""beta0"": 1.214856, ""beta1"": 0.729283, ""beta2"": -1.719724, ""beta3"": 7.434711, ""tau1"": 3.67841, ""tau2"": 12.20876}"
2025-09-30,1.209956,0.738159,-1.441331,7.260888,3.380951,12.732421,"{""date"": ""2025-09-30"", ""period"": ""30 Sep 2025"", ""beta0"": 1.209956, ""beta1"": 0.738159, ""beta2"": -1.441331, ""beta3"": 7.260888, ""tau1"": 3.380951, ""tau2"": 12.732421}"
2025-10-01,1.211405,0.750111,-1.515598,7.283887,3.266952,12.731987,"{""date"": ""2025-10-01"", ""period"": ""01 Oct 2025"", ""beta0"": 1.211405, ""beta1"": 0.750111, ""beta2"": -1.515598, ""beta3"": 7.283887, ""tau1"": 3.266952, ""tau2"": 12.731987}"
2025-10-02,1.228572,0.728064,-1.484783,7.275546,3.361647,12.745995,"{""date"": ""2025-10-02"", ""period"": ""02 Oct 2025"", ""beta0"": 1.228572, ""beta1"": 0.728064, ""beta2"": -1.484783, ""beta3"": 7.275546, ""tau1"": 3.361647, ""tau2"": 12.745995}"
2025-10-03,1.222421,0.727455,-1.569084,7.299037,3.582715,12.677359,"{""date"": ""2025-10-03"", ""period"": ""03 Oct 2025"", ""beta0"": 1.222421, ""beta1"": 0.727455, ""beta2"": -1.569084, ""beta3"": 7.299037, ""tau1"": 3.582715, ""tau2"": 12.677359}"
2025-10-06,1.226707,0.7299,-1.499432,7.296862,3.266773,12.725615,"{""date"": ""2025-10-06"", ""period"": ""06 Oct 2025"", ""beta0"": 1.226707, ""beta1"": 0.7299, ""beta2"": -1.499432, ""beta3"": 7.296862, ""tau1"": 3.266773, ""tau2"": 12.725615}"
2025-10-07,1.204106,0.729808,-1.46594,7.438453,3.395971,12.787939,"{""date"": ""2025-10-07"", ""period"": ""07 Oct 2025"", ""beta0"": 1.204106, ""beta1"": 0.729808, ""beta2"": -1.46594, ""beta3"": 7.438453, ""tau1"": 3.395971, ""tau2"": 12.787939}"
2025-10-08,1.206712,0.740165,-1.631579,7.345125,3.386923,12.580206,"{""date"": ""2025-10-08"", ""period"": ""08 Oct 2025"", ""beta0"": 1.206712, ""beta1"": 0.740165, ""beta2"": -1.631579, ""beta3"": 7.345125, ""tau1"": 3.386923, ""tau2"": 12.580206}"
2025-10-09,1.196917,0.732448,-1.414148,7.303315,3.327729,12.847228,"{""date"": ""2025-10-09"", ""period"": ""09 Oct 2025"", ""beta0"": 1.196917, ""beta1"": 0.732448, ""beta2"": -1.414148, ""beta3"": 7.303315, ""tau1"": 3.327729, ""tau2"": 12.847228}"
2025-10-10,1.187632,0.746162,-1.469681,7.257805,3.325719,12.853225,"{""date"": ""2025-10-10"", ""period"": ""10 Oct 2025"", ""beta0"": 1.187632, ""beta1"": 0.746162, ""beta2"": -1.469681, ""beta3"": 7.257805, ""tau1"": 3.325719, ""tau2"": 12.853225}"
2025-10-13,1.177274,0.74979,-2.314596,7.727716,3.880221,11.612281,"{""date"": ""2025-10-13"", ""period"": ""13 Oct 2025"", ""beta0"": 1.177274, ""beta1"": 0.74979, ""beta2"": -2.314596, ""beta3"": 7.727716, ""tau1"": 3.880221, ""tau2"": 11.612281}"
2025-10-14,1.163436,0.745606,-1.522,7.156852,3.33535,12.867705,"{""date"": ""2025-10-14"", ""period"": ""14 Oct 2025"", ""beta0"": 1.163436, ""beta1"": 0.745606, ""beta2"": -1.522, ""beta3"": 7.156852, ""tau1"": 3.33535, ""tau2"": 12.867705}"
2025-10-15,1.163297,0.746894,-2.420597,7.649221,3.949449,11.533274,"{""date"": ""2025-10-15"", ""period"": ""15 Oct 2025"", ""beta0"": 1.163297, ""beta1"": 0.746894, ""beta2"": -2.420597, ""beta3"": 7.649221, ""tau1"": 3.949449, ""tau2"": 11.533274}"
2025-10-16,1.155153,0.758932,-2.36228,7.686098,3.887458,11.629346,"{""date"": ""2025-10-16"", ""period"": ""16 Oct 2025"", ""beta0"": 1.155153, ""beta1"": 0.758932, ""beta2"": -2.36228, ""beta3"": 7.686098, ""tau1"": 3.887458, ""tau2"": 11.629346}"
2025-10-17,1.138196,0.757721,-2.321632,7.746772,3.95787,11.789682,"{""date"": ""2025-10-17"", ""period"": ""17 Oct 2025"", ""beta0"": 1.138196, ""beta1"": 0.757721, ""beta2"": -2.321632, ""beta3"": 7.746772, ""tau1"": 3.95787, ""tau2"": 11.789682}"
2025-10-20,1.135039,0.752483,-2.29168,7.749735,3.965783,11.773092,"{""date"": ""2025-10-20"", ""period"": ""20 Oct 2025"", ""beta0"": 1.135039, ""beta1"": 0.752483, ""beta2"": -2.29168, ""beta3"": 7.749735, ""tau1"": 3.965783, ""tau2"": 11.773092}"
